,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1368,15209631,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37165,4.93705,Entire home/apt,2,1,1,10,267.0,4,50,True,0,0,4.94,False,133.5,1068.0,0.11,0.23,0.25,4.99,0.7506849315068493,1401.5890410958905
1369,15210146,0.8,False,Bos en Lommer,52.3807,4.85693,Entire home/apt,2,1,1,8,83.0,3,15,True,0,0,4.96,False,41.5,249.0,0.05,0.1,0.16,4.99,0.00821917808219178,575.7945205479452
1370,15213109,0.42,False,Westerpark,52.38724,4.88051,Entire home/apt,4,2,2,11,298.0,3,1125,True,9,2,4.84,False,74.5,894.0,0.07,0.11,0.19,4.99,0.043835616438356165,1271.4109589041095
1371,15214101,0.51,False,Zuid,52.35297,4.86058,Entire home/apt,4,2,2,4,221.0,2,35,True,0,0,4.4,False,55.25,442.0,0.08,0.19,0.27,4.99,,
1372,15239518,1.0,True,De Pijp - Rivierenbuurt,52.35734,4.89731,Private room,4,2,2,3,217.0,1,1125,True,0,1,4.65,False,54.25,217.0,0.1,0.18,0.23,4.99,,
1373,15249058,0.0,False,De Pijp - Rivierenbuurt,52.35449,4.8919,Entire home/apt,4,3,3,34,800.0,2,2,True,5,1,4.5600000000000005,True,200.0,1600.0,0.06,0.2,0.29,10.99,,
1374,15260123,0.78,False,De Pijp - Rivierenbuurt,52.33335,4.89973,Private room,4,1,2,10,150.0,3,1001,True,0,2,4.66,False,37.5,450.0,0.07,0.18,0.17,4.99,0.34794520547945207,655.972602739726
1375,15262729,0.76,False,Centrum-West,52.37367,4.90027,Private room,3,1,2,13,400.0,2,1125,True,2,7,4.02,True,133.33,800.0,0.07,0.29,0.29,10.99,,
1376,15264411,1.0,False,Oud-Oost,52.3575,4.91379,Entire home/apt,4,2,2,7,170.0,2,30,True,0,0,4.73,False,42.5,340.0,0.09,0.21,0.2,4.99,,
1377,15276959,0.28,False,Centrum-Oost,52.37328,4.9026,Private room,2,1,1,4,150.0,4,1125,True,3,2,4.89,False,75.0,600.0,0.08,0.11,0.13,4.99,0.5917808219178082,655.6164383561644
1378,15286319,0.5800000000000001,False,De Pijp - Rivierenbuurt,52.35412,4.89504,Private room,2,1,1,5,76.0,1,1125,True,1,8,4.83,True,38.0,76.0,0.07,0.15,0.14,4.99,,
1379,15304003,0.53,False,Centrum-Oost,52.37145,4.90164,Entire home/apt,4,3,3,51,1290.0,1,2,True,3,0,4.33,True,322.5,1290.0,0.08,0.27,0.26,10.99,,
1380,15310556,0.61,False,De Pijp - Rivierenbuurt,52.35177,4.88864,Entire home/apt,2,1,1,7,206.0,4,1125,True,0,2,4.88,False,103.0,824.0,0.07,0.17,0.22,4.99,0.0,1098.6301369863013
1381,15337523,1.0,True,Oud-Oost,52.36597,4.92716,Entire home/apt,2,1,1,11,175.0,1,4,True,0,1,4.98,False,87.5,175.0,0.08,0.2,0.17,4.99,,
1382,15351762,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36428,4.93597,Entire home/apt,2,1,2,10,141.0,4,8,True,2,2,4.96,True,70.5,564.0,0.05,0.19,0.16,4.99,0.5178082191780822,715.2876712328767
1383,15351988,0.55,False,Centrum-West,52.37958,4.89447,Entire home/apt,4,3,5,15,339.0,7,1124,True,0,0,4.76,False,84.75,2373.0,0.09,0.1,0.16,4.99,0.0,1696.2328767123288
1384,15354556,0.55,False,Watergraafsmeer,52.34332,4.92333,Entire home/apt,4,3,3,11,464.0,2,1125,True,0,2,4.82,True,116.0,928.0,0.08,0.19,0.32,10.99,,
1385,15371462,0.75,False,Oud-Noord,52.4013,4.90201,Private room,2,1,1,4,100.0,2,1125,True,0,2,4.81,True,50.0,200.0,0.07,0.1,0.2,4.99,,
1386,15373310,0.6800000000000002,True,Centrum-West,52.37932,4.87903,Entire home/apt,2,1,1,19,350.0,2,25,True,0,1,4.97,False,175.0,700.0,0.1,0.17,0.29,4.99,,
1387,15382115,0.8200000000000001,False,Centrum-Oost,52.36849,4.9149,Entire home/apt,2,1,1,1,130.0,5,1125,True,0,0,4.94,False,65.0,650.0,0.05,0.17,0.14,4.99,0.0,650.3698630136986
1388,15387882,0.35,False,Centrum-West,52.36578,4.88349,Entire home/apt,4,1,3,17,392.0,2,1125,True,1,2,5.0,False,98.0,784.0,0.13,0.24,0.29,4.99,,
1389,15404775,0.6599999999999999,False,Centrum-West,52.37456,4.89188,Private room,2,1,1,5,101.0,2,1125,True,0,0,4.5,True,50.5,202.0,0.06,0.22,0.19,4.99,0.0,455.6986301369863
1390,15416044,0.72,False,De Baarsjes - Oud-West,52.36707,4.8726,Entire home/apt,2,1,1,12,275.0,2,7,True,3,1,4.81,False,137.5,550.0,0.13,0.27,0.39,4.99,0.09863013698630137,1671.0684931506848
1391,15465365,0.65,True,Centrum-West,52.37003,4.8779,Private room,2,1,1,5,93.0,4,7,True,0,1,4.95,False,46.5,372.0,0.05,0.12,0.15,4.99,0.0,479.7260273972603
1392,15481220,0.43,False,Slotervaart,52.34927,4.83232,Entire home/apt,4,4,4,19,475.0,5,1125,True,0,0,4.48,False,118.75,2375.0,0.13,0.13,0.26,10.99,0.8328767123287671,2375.0
1393,15497619,1.0,True,Geuzenveld - Slotermeer,52.37466,4.83443,Private room,1,1,1,2,62.0,1,30,True,1,2,4.43,False,62.0,62.0,0.05,0.1,0.17,2.99,,
1394,15504280,0.67,False,Watergraafsmeer,52.35083,4.92117,Entire home/apt,2,1,1,6,200.0,3,1125,True,0,1,4.86,False,100.0,600.0,0.1,0.15,0.25,4.99,0.038356164383561646,1015.3424657534247
1395,15527704,1.0,True,Westerpark,52.39112,4.88785,Private room,2,1,1,5,115.0,2,6,True,3,5,4.93,True,57.5,230.0,0.06,0.17,0.19,4.99,,
1396,15546882,1.0,False,IJburg - Zeeburgereiland,52.3603,4.97647,Entire home/apt,3,1,3,4,149.0,3,1125,True,0,0,4.86,True,49.67,447.0,0.07,0.11,0.17,4.99,0.030136986301369864,748.5616438356165
1397,15564496,0.0,False,Zuid,52.35128,4.85429,Entire home/apt,3,1,3,6,226.0,14,365,True,4,0,4.88,False,75.33,3164.0,0.06,0.2,0.16,4.99,0.17534246575342466,1203.6027397260275
1398,15564639,0.96,False,Centrum-West,52.37327,4.88363,Private room,2,1,1,5,90.0,2,4,True,3,5,4.63,False,45.0,180.0,0.05,0.12,0.17,4.99,,
1399,15574248,0.0,False,Slotervaart,52.36497,4.82948,Entire home/apt,4,2,2,6,175.0,3,7,True,0,0,4.56,False,43.75,525.0,0.07,0.21,0.21,4.99,0.0,875.0
1400,15591889,0.14,False,Zuid,52.34835,4.88619,Entire home/apt,3,2,2,7,120.0,4,14,True,0,0,5.0,False,40.0,480.0,0.06,0.11,0.18,4.99,0.0,713.7260273972603
1401,15595655,0.63,False,Zuid,52.35472,4.85072,Entire home/apt,2,1,1,7,243.0,2,30,True,0,2,4.93,False,121.5,486.0,0.07,0.28,0.32,4.99,,
1402,15599773,0.0,False,De Baarsjes - Oud-West,52.35795,4.85598,Entire home/apt,4,4,4,7,142.0,3,1125,True,1,0,5.0,False,35.5,426.0,0.06,0.1,0.15,4.99,0.0027397260273972603,1303.5753424657535
1403,15611604,0.31,False,Zuid,52.34763,4.86774,Entire home/apt,4,3,3,12,331.0,4,1125,True,5,2,4.89,False,82.75,1324.0,0.12,0.16,0.23,4.99,0.01643835616438356,1656.986301369863
1404,15630976,1.0,False,De Baarsjes - Oud-West,52.3733,4.85328,Entire home/apt,2,1,1,6,115.0,5,1125,True,2,0,5.0,False,57.5,575.0,0.07,0.12,0.17,4.99,0.0136986301369863,575.2739726027397
1405,15642871,1.0,True,De Pijp - Rivierenbuurt,52.35076,4.88956,Entire home/apt,2,1,1,6,163.0,2,1125,True,1,0,4.98,False,81.5,326.0,0.06,0.17,0.18,4.99,0.0027397260273972603,756.7808219178082
1406,15658599,0.92,False,De Baarsjes - Oud-West,52.37333,4.86027,Entire home/apt,2,2,2,9,229.0,3,9,True,0,0,4.96,False,114.5,687.0,0.09,0.29,0.26,4.99,0.0,1145.0
1407,15659592,0.8600000000000001,True,De Pijp - Rivierenbuurt,52.35471,4.89586,Private room,1,1,1,1,90.0,6,23,True,15,2,4.81,False,90.0,540.0,0.05,0.13,0.15,4.99,0.0410958904109589,265.47945205479454
1408,15668614,1.0,False,Osdorp,52.3578,4.78678,Entire home/apt,2,1,1,2,62.0,2,1125,True,0,1,4.489999999999999,True,31.0,124.0,0.04,0.14,0.17,2.99,,
1409,15672226,0.89,False,IJburg - Zeeburgereiland,52.34833,5.00428,Entire home/apt,3,2,2,3,95.0,2,1124,True,0,0,4.98,False,31.67,190.0,0.06,0.1,0.15,4.99,,
1410,15713472,0.32999999999999996,False,Zuid,52.34966,4.84726,Entire home/apt,2,1,1,9,200.0,3,1125,True,1,0,4.72,False,100.0,600.0,0.09,0.24,0.3,4.99,0.0410958904109589,1002.3972602739726
1411,15726642,1.0,True,De Baarsjes - Oud-West,52.36768,4.86227,Private room,2,1,1,7,95.0,1,40,True,1,11,4.49,True,47.5,95.0,0.05,0.12,0.15,4.99,,
1412,15752260,0.33,False,De Baarsjes - Oud-West,52.375,4.86429,Entire home/apt,2,2,2,7,220.0,10,60,True,17,0,4.89,False,110.0,2200.0,0.08,0.22,0.15,4.99,0.04657534246575343,742.6027397260274
1413,15757001,0.52,False,Centrum-West,52.37944,4.8944,Entire home/apt,4,2,2,13,262.0,5,1124,True,0,0,4.78,True,65.5,1310.0,0.1,0.14,0.25,4.99,0.0,1310.5342465753424
1414,15762615,0.31000000000000005,False,Centrum-Oost,52.36825,4.91707,Entire home/apt,2,1,1,5,144.0,2,2,True,0,1,4.52,False,72.0,288.0,0.04,0.15,0.16,4.99,,
1415,15771182,1.0,False,Bos en Lommer,52.38502,4.85134,Entire home/apt,2,1,1,1,95.0,3,13,True,0,0,4.89,False,47.5,285.0,0.06,0.12,0.15,4.99,0.0,475.0
1416,15771785,1.0,True,Oud-Noord,52.39591,4.9098,Entire home/apt,12,1,12,17,442.0,3,1125,True,5,7,4.37,True,36.83,1326.0,0.04,0.18,0.16,10.99,0.7589041095890411,2717.958904109589
1417,15780515,1.0,True,Zuid,52.35896,4.8701,Entire home/apt,2,1,1,2,166.0,3,31,True,0,3,4.94,False,83.0,498.0,0.08,0.17,0.21,4.99,0.3589041095890411,988.2876712328767
1418,15785019,0.56,False,Oud-Noord,52.39314,4.92747,Entire home/apt,3,2,1,3,125.0,6,1125,True,0,0,4.7,False,41.67,750.0,0.08,0.1,0.17,4.99,0.010958904109589041,625.0
1419,15786299,0.88,False,Geuzenveld - Slotermeer,52.37684,4.82377,Private room,2,1,1,9,90.0,2,1125,True,3,1,4.89,False,45.0,180.0,0.06,0.13,0.14,4.99,,
1420,15786513,1.0,False,Westerpark,52.38366,4.87186,Entire home/apt,2,1,1,3,182.0,2,29,True,0,0,5.0,True,91.0,364.0,0.08,0.23,0.21,4.99,,
1421,15811049,1.0,True,De Baarsjes - Oud-West,52.37097,4.86182,Private room,2,1,1,1,80.0,2,1125,True,0,0,4.93,True,40.0,160.0,0.05,0.13,0.16,4.99,,
1422,15816344,1.0,False,IJburg - Zeeburgereiland,52.35524,5.0049,Private room,2,1,2,4,74.0,1,28,True,0,0,4.34,True,37.0,74.0,0.05,0.11,0.16,2.99,,
1423,15819051,0.73,False,Centrum-Oost,52.36759,4.89894,Entire home/apt,4,2,2,16,538.0,2,6,True,0,2,4.48,True,134.5,1076.0,0.18,0.27,0.35000000000000003,10.99,,
1424,15854242,1.0,False,Oud-Oost,52.35601,4.91086,Entire home/apt,2,1,2,5,183.0,2,30,True,0,0,4.8,False,91.5,366.0,0.07,0.15,0.19,4.99,0.13150684931506848,950.8219178082192
1425,15861762,0.5,False,Oostelijk Havengebied - Indische Buurt,52.36459,4.93512,Entire home/apt,2,1,1,10,180.0,4,14,True,0,0,5.0,False,90.0,720.0,0.07,0.12,0.17,4.99,0.7342465753424657,900.0
1426,15880053,1.0,True,Noord-West,52.41717,4.89798,Private room,1,1,1,6,59.0,1,1125,True,3,7,4.319999999999999,False,59.0,59.0,0.06,0.12,0.15,2.99,,
1427,15911681,0.9600000000000001,False,Centrum-Oost,52.37186,4.90793,Entire home/apt,2,1,1,1,165.0,5,5,True,1,0,4.97,False,82.5,825.0,0.08,0.12,0.19,4.99,0.16712328767123288,825.0
1428,15921637,0.17000000000000004,False,Centrum-Oost,52.3628,4.90854,Entire home/apt,4,1,2,10,200.0,3,1125,True,0,0,4.97,False,50.0,600.0,0.09,0.27,0.24,4.99,,
1429,15922131,0.09000000000000002,False,Centrum-Oost,52.36277,4.88854,Private room,2,1,1,3,111.0,2,1125,True,4,0,4.83,False,55.5,222.0,0.05,0.16,0.16,4.99,,
1430,15922851,0.07,False,De Pijp - Rivierenbuurt,52.35198,4.89488,Entire home/apt,2,1,1,13,264.0,2,7,True,5,1,4.92,False,132.0,528.0,0.11,0.21,0.27,4.99,,
1431,15926617,0.73,False,Watergraafsmeer,52.34699,4.91347,Entire home/apt,4,2,2,12,350.0,2,28,True,0,0,4.89,False,87.5,700.0,0.1,0.18,0.31,4.99,0.0821917808219178,1766.2191780821918
1432,15927947,0.21000000000000008,False,Centrum-West,52.37534,4.88118,Entire home/apt,4,2,2,2,204.0,2,1125,True,0,2,4.95,False,51.0,408.0,0.07,0.2,0.26,4.99,,
1433,15936857,1.0,False,De Aker - Nieuw Sloten,52.34582,4.81618,Entire home/apt,2,1,1,8,68.0,7,9,True,0,0,4.58,True,34.0,476.0,0.05,0.16,0.14,2.99,0.26301369863013696,375.24657534246575
1434,15946060,1.0,True,De Baarsjes - Oud-West,52.36745,4.87642,Private room,2,1,1,6,120.0,4,15,True,2,3,4.86,False,60.0,480.0,0.07,0.13,0.2,4.99,0.2410958904109589,522.6027397260274
1435,15953085,0.71,False,Noord-West,52.40667,4.90481,Entire home/apt,4,3,2,6,139.0,4,109,True,0,0,5.0,False,34.75,556.0,0.06,0.13,0.17,4.99,0.005479452054794521,695.0
1436,15959684,0.0,False,De Baarsjes - Oud-West,52.36096,4.87733,Entire home/apt,2,1,1,11,250.0,3,14,True,0,0,5.0,False,125.0,750.0,0.11,0.21,0.21,4.99,0.0,1250.0
1437,15963303,0.83,False,Centrum-West,52.38234,4.88296,Entire home/apt,3,1,1,10,225.0,2,14,True,1,1,4.97,False,75.0,450.0,0.12,0.15,0.16,4.99,,
1438,15984970,1.0,False,De Baarsjes - Oud-West,52.36814,4.86646,Entire home/apt,4,1,2,12,200.0,2,1125,True,0,0,4.82,False,50.0,400.0,0.13,0.13,0.24,4.99,,
1439,15995195,0.83,True,Centrum-West,52.37168,4.88168,Entire home/apt,2,1,1,12,350.0,3,1125,True,0,1,4.92,False,175.0,1050.0,0.1,0.3,0.24,4.99,0.4301369863013699,1773.5068493150684
1440,16003294,1.0,False,Westerpark,52.38307,4.88036,Private room,3,1,2,8,111.0,3,1125,True,0,0,4.97,False,37.0,333.0,0.06,0.12,0.18,4.99,0.0,879.068493150685
1441,16021092,0.64,False,De Baarsjes - Oud-West,52.3605,4.86495,Entire home/apt,4,2,3,7,200.0,5,60,True,0,0,4.86,False,50.0,1000.0,0.11,0.17,0.29,4.99,0.03561643835616438,1000.0
1442,16050056,1.0,False,Noord-West,52.41079,4.89465,Private room,2,1,1,1,88.0,2,1125,True,6,1,4.68,True,44.0,176.0,0.06,0.11,0.15,4.99,,
1443,16081933,1.0,True,De Pijp - Rivierenbuurt,52.35828,4.90187,Entire home/apt,2,1,1,10,170.0,3,30,True,4,6,4.92,False,85.0,510.0,0.09,0.15,0.24,4.99,0.5232876712328767,871.0958904109589
1444,16084127,1.0,True,De Baarsjes - Oud-West,52.3612,4.87751,Private room,4,2,4,5,278.0,2,1125,True,4,10,4.92,False,69.5,556.0,0.06,0.23,0.21,4.99,,
1445,16107987,1.0,False,De Baarsjes - Oud-West,52.36307,4.86217,Entire home/apt,2,2,1,11,250.0,3,30,True,0,0,4.95,False,125.0,750.0,0.08,0.16,0.2,4.99,0.0,1250.0
1446,16127802,0.59,False,De Baarsjes - Oud-West,52.3686,4.87465,Entire home/apt,3,3,5,14,387.0,2,28,True,0,1,4.86,False,129.0,774.0,0.1,0.1,0.17,4.99,,
1447,16153200,0.5,False,Westerpark,52.38414,4.87603,Entire home/apt,3,1,1,2,100.0,3,1124,True,0,0,4.83,False,33.33,300.0,0.07,0.1,0.18,4.99,0.0,689.4657534246576
1448,16153298,0.36999999999999994,False,Centrum-West,52.37972,4.88069,Entire home/apt,6,3,3,30,800.0,3,100,True,0,0,4.66,True,133.33,2400.0,0.13,0.23,0.4,10.99,0.2602739726027397,4044.5205479452056
1449,16154366,0.30000000000000004,False,De Pijp - Rivierenbuurt,52.34156,4.90765,Entire home/apt,4,2,2,6,200.0,2,14,True,0,1,4.86,False,50.0,400.0,0.1,0.22,0.26,4.99,,
1450,16175728,0.15000000000000002,False,Centrum-West,52.36804,4.89098,Private room,4,1,2,4,190.0,2,14,True,4,0,5.0,True,47.5,380.0,0.08,0.16,0.18,4.99,,
1451,16185181,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37182,4.94153,Entire home/apt,4,2,1,11,171.0,3,28,True,1,0,4.75,False,42.75,513.0,0.09,0.14,0.19,4.99,0.005479452054794521,1025.7123287671234
1452,16197533,1.0,False,IJburg - Zeeburgereiland,52.35486,5.00437,Private room,2,1,2,3,74.0,1,28,True,0,0,4.37,True,37.0,74.0,0.05,0.11,0.16,2.99,,
1453,16197958,1.0,True,De Baarsjes - Oud-West,52.36455,4.87381,Entire home/apt,2,1,2,13,189.0,4,31,True,4,1,4.97,False,94.5,756.0,0.05,0.13,0.17,4.99,0.07397260273972603,943.7671232876712
1454,16202534,1.0,False,IJburg - Zeeburgereiland,52.35358,5.00485,Private room,2,1,2,1,74.0,1,28,True,0,0,4.08,True,37.0,74.0,0.05,0.13,0.15,2.99,,
1455,16202960,1.0,False,IJburg - Zeeburgereiland,52.35473,5.00492,Private room,2,1,2,6,74.0,1,28,True,0,0,4.1499999999999995,True,37.0,74.0,0.05,0.11,0.17,2.99,,
1456,16203297,1.0,False,IJburg - Zeeburgereiland,52.35324,5.0044,Private room,2,1,2,7,74.0,1,28,True,0,0,4.609999999999999,True,37.0,74.0,0.07,0.12,0.15,2.99,,
1457,16203884,1.0,False,IJburg - Zeeburgereiland,52.35319,5.00614,Private room,2,1,2,3,74.0,1,28,True,0,0,4.23,True,37.0,74.0,0.04,0.11,0.16,2.99,,
1458,16204076,1.0,False,IJburg - Zeeburgereiland,52.35364,5.00649,Private room,2,1,2,7,74.0,1,28,True,0,0,4.109999999999999,True,37.0,74.0,0.07,0.11,0.16,2.99,,
1459,16211736,1.0,True,Westerpark,52.37546,4.87656,Private room,4,2,3,8,275.0,5,1125,True,0,3,4.81,False,68.75,1375.0,0.1,0.22,0.19,4.99,0.6986301369863014,1381.986301369863
1460,16222778,0.5700000000000001,False,Centrum-West,52.38001,4.88587,Private room,2,1,1,5,91.0,5,30,True,0,3,4.73,False,45.5,455.0,0.06,0.12,0.16,4.99,0.0,522.4520547945206
1461,16223096,1.0,True,Bos en Lommer,52.37587,4.83867,Private room,4,1,2,1,108.0,1,13,True,14,3,4.81,False,27.0,108.0,0.05,0.16,0.13,4.99,,
1462,16235797,0.5800000000000001,False,Centrum-Oost,52.36468,4.88678,Private room,4,1,1,6,81.0,1,15,True,0,0,4.53,True,20.25,81.0,0.05,0.12,0.17,4.99,0.0,766.3698630136986
1463,16247842,0.39,False,Zuid,52.34282,4.84821,Private room,2,1,2,6,149.0,2,365,True,4,1,4.46,True,74.5,298.0,0.08,0.14,0.19,4.99,0.14794520547945206,671.931506849315
1464,16249620,0.6,False,Centrum-West,52.36968,4.8917,Private room,2,1,1,11,130.0,1,1125,True,2,5,4.65,False,65.0,130.0,0.07,0.16,0.16,4.99,,
1465,16249820,0.48,False,Centrum-West,52.37065,4.89467,Private room,2,1,1,9,127.0,1,1125,True,6,6,4.69,False,63.5,127.0,0.06,0.18,0.17,4.99,,
1466,16270813,0.45,False,De Pijp - Rivierenbuurt,52.35378,4.88702,Entire home/apt,4,1,2,5,239.0,4,1125,True,5,0,4.76,False,59.75,956.0,0.09,0.14,0.23,4.99,0.7972602739726027,1160.2739726027398
1467,16280897,1.0,True,Oud-Oost,52.34959,4.91402,Entire home/apt,2,1,1,2,125.0,2,30,True,0,0,4.96,False,62.5,250.0,0.05,0.15,0.17,4.99,,
1468,16328805,0.5,False,Oostelijk Havengebied - Indische Buurt,52.36379,4.94369,Entire home/apt,3,2,2,7,90.0,3,1125,True,0,0,4.63,False,30.0,270.0,0.06,0.12,0.16,4.99,0.0,517.054794520548
1469,16339923,1.0,False,IJburg - Zeeburgereiland,52.36057,4.9909,Private room,4,2,2,8,75.0,2,10,True,8,4,4.88,False,18.75,150.0,0.05,0.16,0.14,4.99,,
1470,16350016,0.62,True,Zuid,52.35963,4.86931,Entire home/apt,2,1,1,10,169.0,3,31,True,0,8,4.9,False,84.5,507.0,0.08,0.19,0.21,4.99,0.4438356164383562,889.1095890410959
1471,16355117,0.0,False,Zuid,52.35332,4.85664,Entire home/apt,3,1,3,14,241.0,14,700,True,5,0,4.86,False,80.33,3374.0,0.05,0.19,0.28,4.99,0.1780821917808219,1205.0
1472,16391366,1.0,True,Centrum-West,52.38351,4.88487,Entire home/apt,2,1,2,16,229.0,4,28,True,0,0,5.0,True,114.5,916.0,0.08,0.23,0.27,4.99,0.33424657534246577,1145.0
1473,16401179,0.7,False,Centrum-West,52.38011,4.89189,Private room,2,1,1,8,203.0,1,1125,True,2,0,4.52,True,101.5,203.0,0.08,0.21,0.27,4.99,,
1474,16401807,0.99,False,Centrum-West,52.38005,4.8919,Entire home/apt,2,1,1,5,192.0,1,1125,True,2,8,4.55,True,96.0,192.0,0.1,0.19,0.22,4.99,,
1475,16404688,0.79,False,Oud-Noord,52.39306,4.93641,Entire home/apt,5,3,4,7,210.0,5,30,True,0,0,5.0,False,42.0,1050.0,0.09,0.22,0.26,4.99,0.0,1049.9178082191781
1476,16422457,1.0,False,Watergraafsmeer,52.35508,4.94035,Entire home/apt,4,2,2,9,190.0,3,60,True,0,0,4.89,False,47.5,570.0,0.07,0.14,0.19,4.99,0.0,951.986301369863
1477,16438704,1.0,True,Bos en Lommer,52.37677,4.86097,Entire home/apt,4,2,2,12,260.0,5,1125,True,0,1,4.94,False,65.0,1300.0,0.12,0.27,0.29,4.99,0.0,1301.6438356164383
1478,16486501,0.92,False,Bos en Lommer,52.37756,4.8496,Entire home/apt,4,2,2,5,207.0,3,1125,True,0,0,4.86,False,51.75,621.0,0.08,0.13,0.27,4.99,0.010958904109589041,887.3972602739726
1479,16523466,0.86,False,De Baarsjes - Oud-West,52.36599,4.87632,Entire home/apt,2,1,1,11,310.0,2,2,True,0,1,4.45,True,155.0,620.0,0.04,0.22,0.25,4.99,,
1480,16526188,0.35000000000000003,False,Westerpark,52.37779,4.87329,Entire home/apt,2,1,1,2,90.0,2,1125,True,0,0,4.83,False,45.0,180.0,0.04,0.12,0.16,4.99,,
1481,16526897,0.92,False,Oostelijk Havengebied - Indische Buurt,52.37597,4.94647,Private room,4,1,3,10,249.0,2,28,True,1,2,4.89,False,62.25,498.0,0.09,0.18,0.25,4.99,,
1482,16529952,0.6900000000000001,False,Westerpark,52.37901,4.87583,Entire home/apt,2,1,2,8,120.0,3,4,True,0,0,4.83,False,60.0,360.0,0.07,0.14,0.2,4.99,0.0027397260273972603,600.0
1483,16538401,0.8400000000000001,True,Zuid,52.35564,4.86494,Private room,2,1,1,12,160.0,1,1125,True,2,1,5.0,False,80.0,160.0,0.07,0.23,0.18,4.99,,
1484,16539738,1.0,True,Oud-Noord,52.39363,4.91097,Entire home/apt,12,2,13,12,355.0,2,350,True,2,3,4.58,True,29.58,710.0,0.08,0.2,0.26,4.99,,
1485,16540398,1.0,False,De Baarsjes - Oud-West,52.36851,4.87315,Entire home/apt,2,1,1,9,122.0,3,30,True,0,0,5.0,False,61.0,366.0,0.07,0.13,0.23,4.99,0.0273972602739726,675.3287671232877
1486,16553990,0.75,False,De Pijp - Rivierenbuurt,52.35182,4.89662,Private room,2,1,1,4,153.0,1,1125,True,3,0,4.59,True,76.5,153.0,0.08,0.19,0.24,4.99,,
1487,16583033,1.0,True,De Baarsjes - Oud-West,52.36873,4.85616,Private room,2,1,1,8,73.0,1,1125,True,6,3,4.48,True,36.5,73.0,0.05,0.12,0.17,2.99,,
1488,16610138,0.53,False,De Pijp - Rivierenbuurt,52.35448,4.88959,Entire home/apt,3,1,1,6,115.0,3,1125,True,4,5,4.81,False,38.33,345.0,0.05,0.15,0.19,4.99,0.06575342465753424,612.8219178082192
1489,16614928,0.8999999999999999,True,De Pijp - Rivierenbuurt,52.35199,4.90477,Private room,2,1,1,4,145.0,2,30,True,1,8,4.98,True,72.5,290.0,0.07,0.15,0.19,4.99,,
1490,16615187,0.22,False,Noord-Oost,52.40627,4.93407,Private room,2,1,1,10,120.0,1,1125,True,3,0,5.0,False,60.0,120.0,0.04,0.13,0.18,4.99,,
1491,16625355,0.8200000000000001,False,Noord-West,52.40872,4.90547,Entire home/apt,4,4,5,3,177.0,4,21,True,0,2,4.89,False,44.25,708.0,0.08,0.21,0.16,4.99,0.01643835616438356,971.6438356164383
1492,16630995,0.0,False,Oud-Oost,52.35537,4.9075,Entire home/apt,2,1,1,2,75.0,3,30,True,0,0,4.87,False,37.5,225.0,0.06,0.14,0.14,4.99,0.0,375.0
1493,16655842,1.0,False,De Baarsjes - Oud-West,52.36747,4.85006,Entire home/apt,2,1,1,7,146.0,2,1125,True,0,2,4.98,False,73.0,292.0,0.07,0.15,0.18,4.99,,
1494,16685383,0.47000000000000003,False,Bos en Lommer,52.37933,4.84745,Private room,1,1,1,1,39.0,1,4,True,0,0,4.4,True,39.0,39.0,0.09,0.1,0.15,0.99,,
1495,16687949,1.0,True,De Baarsjes - Oud-West,52.37118,4.84928,Private room,3,1,2,4,77.0,3,30,True,3,5,4.86,False,25.67,231.0,0.06,0.12,0.16,4.99,0.15616438356164383,402.90410958904107
1496,16697065,0.47000000000000003,False,Bos en Lommer,52.37962,4.84779,Entire home/apt,2,1,1,5,102.0,4,60,True,0,0,4.88,False,51.0,408.0,0.05,0.13,0.16,4.99,0.0,509.7945205479452
1497,16705542,0.78,False,Noord-Oost,52.39527,4.99237,Private room,6,2,6,3,103.0,2,1125,True,11,0,4.41,False,17.17,206.0,0.07,0.19,0.16,4.99,,
1498,16710492,1.0,False,Oud-Oost,52.35042,4.91603,Entire home/apt,3,2,2,3,185.0,4,1125,True,0,0,4.88,False,61.67,740.0,0.07,0.12,0.22,4.99,0.0,927.8767123287671
1499,16715510,0.8200000000000001,False,Westerpark,52.38865,4.88074,Entire home/apt,4,2,2,7,220.0,5,1125,True,0,0,4.94,False,55.0,1100.0,0.08,0.17,0.23,4.99,0.0,1102.4794520547946
1500,16721604,0.25,False,Bos en Lommer,52.37437,4.84651,Entire home/apt,4,2,2,11,190.0,30,60,True,0,0,4.87,False,47.5,5700.0,0.07,0.13,0.18,4.99,0.2684931506849315,950.0
1501,16751079,0.61,False,Centrum-West,52.3788,4.88539,Entire home/apt,5,3,4,9,300.0,3,1125,True,0,1,4.91,False,60.0,900.0,0.09,0.29,0.19,4.99,0.0,1505.4794520547946
